id,title,price,link,img_url
7131895,Karaca Home Mountain Siyah-Beyaz Tek Kişilik Cozy Comfort,1699,https://www.karaca.com/urun/karaca-home-mountain-siyah-beyaz-tek-kisilik-cozy-comfort,https://cdn.karaca.com/rcman/cw250h250q90gm/image/banner/200.21.01.0356-15.jpg
7131023,Karaca Home Alegra Mood Multi %100 Pamuk Çift Kişilik Pike Takımı,799.99,https://www.karaca.com/urun/karaca-home-alegra-mood-multi-100-pamuk-cift-kisilik-pike-takimi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/banner/karaca/urun/urun2/urun3/200.21.01.0095-230.jpg
5479735,Karaca Home Parlin Fuşya %100 Pamuk Çift Kişilik Nevresim Takımı,799.99,https://www.karaca.com/urun/karaca-home-parlin-fusya-rnf-cift-kisilik-nevresim-takimi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202105/200.16.01.0001/8680214224656-1322.jpg
7131063,Karaca Home Annata Somon %100 Pamuk Çift Kişilik Pike Takımı,799.99,https://www.karaca.com/urun/karaca-home-annata-somon--100-pamuk-cift-kisilik-pike-takimi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202206/200.21.01.0105/8680214300879-305.jpg
7191334,Karaca Home Scarlett 8 Parça Ceyiz Seti Gül Kurusu,2999,https://www.karaca.com/urun/karaca-home-scarlett-8-prc-ceyiz-seti-gul-kurusu,https://cdn.karaca.com/rcman/cw250h250q90gm/image/banner/karaca/urun/urun2/urun3/200.22.05.0182-121.jpg
7130711,Karaca Home Motto Cotton Comfort Çift Kişilik Antrasit Uyku Seti,3499,https://www.karaca.com/urun/karaca-home-motto-antrasit-cift-kisilik-cotton-comfort,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202206/200.21.01.0006/8680214297728-1.jpg
7176634,Sarah Anderson Melange Çift Kişilik Nevresim Takımı,1299,https://www.karaca.com/urun/sarah-anderson-melange-cift-kisilik-nevresim-takimi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/banner/karaca/urun/urun2/urun3/160.22.11.0041-215.jpg
7176635,Sarah Anderson Melange Tek Kişilik Nevresim Takımı ,1099,https://www.karaca.com/urun/sarah-anderson-melange-tek-kisilik-nevresim-takimi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/713/202308/160.22.11.0042/8680214336762-221.jpg
7161863,Karaca Home Roller Çift Kişilik Yatak Örtüsü İndigo,199.99,https://www.karaca.com/urun/karaca-home-roller-cift-kisilik-yatak-ortusu-indigo,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7175206,Karaca Home Cool Touch Stripe Çift Kişilik Nevresim Takımı Gri,1999,https://www.karaca.com/urun/karaca-home-cool-touch-stripe-cift-kisilik-nevresim-takimi-gri,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7176683,Karaca Home x 2Wins Love and Dream Çift Kişilik Yatak Örtüsü,3999,https://www.karaca.com/urun/karaca-home-x-2-wins-love-dream-cift-kisilik-yatak-ortusu,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7192051,Karaca Home x 2Wins Love and Dream Çift Kişilik Nevresim Takımı,3499,https://www.karaca.com/urun/karaca-home-x-2-wins-love-dream-cift-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7130199,Karaca Home Dulce Mavi %100 Pamuk Çift Kişilik Nevresim Takımı,799.99,https://www.karaca.com/urun/karaca-home-dulce-mavi--100-pamuk-cift-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7160464,Karaca Home Barny Çift Kişilik Müslin Summer Comfort İndigo,999.99,https://www.karaca.com/urun/karaca-home-barny-cift-kisilik-summer-comfort-indigo,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7131055,Karaca Home Amar Mavi %100 Pamuk Çift Kişilik Pike Takımı,799.99,https://www.karaca.com/urun/karaca-home-amar-mavi--100-pamuk-cift-kisilik-pike-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7014184,Karaca Home Antro Yeşil %100 Pamuk Çift Kişilik Nevresim Takımı,699.99,https://www.karaca.com/urun/karaca-home-antro-mavi--100-pamuk-cift-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
6969513,Karaca Home Bellance Mavi %100 Pamuk Çift Kişilik Nevresim Takımı,799.99,https://www.karaca.com/urun/karaca-home-bellance-mavi--100-pamuk-cift-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7191251,Karaca Home Scarlett 8 Parça Ceyiz Seti Gold,2999,https://www.karaca.com/urun/karaca-home-scarlett-8-parca-ceyiz-seti-gold,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7186465,Karaca Home Celina Lacivert Çift Kişilik Daily Comfort Set ,2499,https://www.karaca.com/urun/karaca-home-celina-lacivert-cift-kisilik-daily-comfort-set,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7176624,Sarah Anderson Lionel Çift Kişilik Nevresim Takımı,1299,https://www.karaca.com/urun/sarah-anderson-lionel-cift-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7131155,Karaca Home Joena İndigo Çift Kişilik Battaniye,424.99,https://www.karaca.com/urun/karaca-home-joena-indigo-cift-kisilik-battaniye,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
6230115,Karaca Home Glen %100 Pamuk Çift Kişilik Nevresim Takımı Pembe,799.99,https://www.karaca.com/urun/karaca-home-glen-pembe-pamuk-cift-kisilik-nevresim-takimi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7171379,Karaca Home Favora Çift Kişilik Nevresim Takımı Multicolor,699.99,https://www.karaca.com/urun/karaca-home-favora-cift-kisilik-nevresim-takimi-multicolor,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7175204,Karaca Home Cool Touch Stripe Çift Kişilik Nevresim Takımı Mavi ,1999,https://www.karaca.com/urun/karaca-home-cool-touch-stripe-cift-kisilik-nevresim-takimi-mavi,https://static.karaca.com/catalog/view/assets/images/placeholder-2.jpg
7176631,Sarah Anderson Era Tek Kişilik Nevresim Takımı İndigo,1099,https://www.karaca.com/urun/sarah-anderson-era-tek-kisilik-nevresim-takimi-indigo,https://cdn.karaca.com/rcman/cw250h250q90gm/image/banner/karaca/urun/urun2/urun3/160.22.11.0038-191.jpg
7172811,Karaca Home Colby Gri %100 Pamuk Çift Kişilik Nevresim Takımı ,799.99,https://www.karaca.com/urun/karaca-home-colby-gri-100-pamuk-cift-kisilik-nevresim-takimi,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202304/200.22.08.0030/8680214328484-121.jpg
7166063,Karaca Home Tugba 8 Parça Private Çeyiz Seti Pudra ,2999,https://www.karaca.com/urun/karaca-home-tugba-8-parca-ceyiz-seti-pudra,https://cdn.karaca.com/rcman/cw250h250q90gm/image/cdndata/1/202212/200.22.11.0042/8680214322970-1.jpg
