id,title,price,link,img_url
708256700,"Dell Vostro 3520 Intel Core i7-1255U 32GB 1TB SSD 15.6"" FHD Free Dos Taşınabilir Bilgisayar N1608PVNB3520U007","22.238,94 TL",https://www.pttavm.com/dell-vostro-3520-intel-core-i7-1255u-32gb-1tb-ssd-156-fhd-free-dos-tasinabilir-bilgisayar-n1608pvnb3520u007-p-708256700,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/708/256/6557638ae0113.jpeg?v=201910111530
708357122,"Dell Vostro 3520 Intel Core i7-1255U 24GB 1TB SSD 15.6"" FHD Windows 11 Pro Taşınabilir Bilgisayar N1608PVNB3520U019","24.668,41 TL",https://www.pttavm.com/dell-vostro-3520-intel-core-i7-1255u-24gb-1tb-ssd-156-fhd-windows-11-pro-tasinabilir-bilgisayar-n1608pvnb3520u019-p-708357122,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/708/357/6557700db0ac0.jpeg?v=201910111530
678253615,"Dell Precision M7670 XCTOPM7670EMEA02A4 i9-12950HX 16GB 1TBSSD+1TBSSD A2000 16"" FullHD+ W10P Taşınabilir İş İstasyonu","112.599,00 TL",https://www.pttavm.com/dell-precision-m7670-xctopm7670emea02a4-i9-12950hx-16gb-1tbssd-1tbssd-a2000-16-fullhd--w10p-tasinabilir-is-istasyonu-p-678253615,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/678/253/6529194aedbed.jpg?v=201910111530
678253391,"Dell Precision M7670 XCTOPM7670EMEA02 i9-12950HX 16GB 512SSD A2000 16"" FullHD+ W10P Taşınabilir İş İstasyonu","107.598,99 TL",https://www.pttavm.com/dell-precision-m7670-xctopm7670emea02-i9-12950hx-16gb-512ssd-a2000-16-fullhd--w10p-tasinabilir-is-istasyonu-p-678253391,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/678/253/652919226c585.jpg?v=201910111530
156574324,Lenovo ThinkCentre M80T İntel Core i7 10700 12GB 256GB SSD Windows 10 Pro  11CTS11STR033,"27.000,67 TL",https://www.pttavm.com/lenovo-thinkcentre-m80t-intel-core-i7-10700-12gb-256gb-ssd-windows-10-pro-11cts11str033-p-156574324,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/156/574/623af76fa5efc.jpg?v=201910111530
156574504,Lenovo ThinkCentre M80T İntel Core i7 10700 32GB 1TB SSD Windows 10 Home  11CTS11STR029,"28.252,36 TL",https://www.pttavm.com/lenovo-thinkcentre-m80t-intel-core-i7-10700-32gb-1tb-ssd-windows-10-home-11cts11str029-p-156574504,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/156/574/623af7712a247.jpg?v=201910111530
575190763,Lenovo Thinkpad T15 Gen 2 Intel Core I7-1165G7 32GB Ram 1tb SSD Windows 10 Pro 15.6 FHD Taşınabilir Bilgisayar 20W5S0C0TX,"41.709,03 TL",https://www.pttavm.com/lenovo-thinkpad-t15-gen-2-intel-core-i7-1165g7-32gb-ram-1tb-ssd-windows-10-pro-15.6-fhd-tasinabilir-bilgisayar-20w5s0c0tx-p-575190763,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/575/190/64c0f6a129cc5.jpg?v=201910111530
248796914,Lenovo ThinkPad X1 Carbon Gen 9 Intel Core i7 1165G7 16GB 1 TB SSD 14' Win 11 Pro 20XW005KTX019,"70.133,84 TL",https://www.pttavm.com/lenovo-thinkpad-x1-carbon-gen-9-intel-core-i7-1165g7-16gb-1-tb-ssd-14-win-11-pro-20xw005ktx019-p-248796914,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/248/796/63159a12c6244.jpeg?v=201910111530
260509810,Lenovo ThinkPad X1 Carbon Gen 9 Intel Core i7 1165G7 16GB 512GB SSD 14 Freedos 20XW005KTX,"66.617,90 TL",https://www.pttavm.com/lenovo-thinkpad-x1-carbon-gen-9-intel-core-i7-1165g7-16gb-512gb-ssd-14-freedos-20xw005ktx-p-260509810,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/260/509/632c7ec044818.jpeg?v=201910111530
248796938,Lenovo ThinkPad X1 Carbon Gen 9 Intel Core i7 1165G7 16GB 512 GB SSD 14' Win 11 Pro 20XW005KTX018,"69.393,64 TL",https://www.pttavm.com/lenovo-thinkpad-x1-carbon-gen-9-intel-core-i7-1165g7-16gb-512-gb-ssd-14-win-11-pro-20xw005ktx018-p-248796938,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/248/796/63159a149eb3d.jpeg?v=201910111530
248796890,Lenovo ThinkPad X1 Carbon Gen 9 Intel Core i7 1165G7 16GB 240 GB SSD 14' Win 11 Pro 20XW005KTX014,"68.468,39 TL",https://www.pttavm.com/lenovo-thinkpad-x1-carbon-gen-9-intel-core-i7-1165g7-16gb-240-gb-ssd-14-win-11-pro-20xw005ktx014-p-248796890,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/248/796/63159a11bea39.jpeg?v=201910111530
744119698,"Lenovo ThinkPad P16 21FA000ATX05 i9-13980HX 64GB 1TBSSD RTX2000 16"" QHD+ W11P Taşınabilir İş İstasyonu","115.698,99 TL","https://www.pttavm.com/lenovo-thinkpad-p16-21fa000atx05-i9-13980hx-64gb-1tbssd-rtx2000-16""-qhd+-w11p-taşınabilir-iş-istasyonu-p-744119698",https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/744/119/c_657aaaff9e9e5.webp?v=201910111530
710065066,"X1502Za - Ej830W FHD İntel I3 - 1215U 8GB RAM 256 SSD Win11 15,6 Mavi Notebook","14.624,03 TL","https://www.pttavm.com/x1502za---ej830w-fhd-intel-i3---1215u-8gb-ram-256-ssd-win11-15,6-mavi-notebook-p-710065066",https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/710/065/655905e6cbc00.jpg?v=201910111530
610549696,"Lenovo ThinkPad E15 G4 21E6004TTX i7-1255U 16 GB 512 GB SSD MX550 15.6"" W11P Dizüstü Bilgisayar","37.041,21 TL",https://www.pttavm.com/lenovo-thinkpad-e15-g4-21e6004ttx-i7-1255u-16-gb-512-gb-ssd-mx550-156-w11p-dizustu-bilgisayar-p-610549696,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/610/549/64e4a59f0ef34.jpeg?v=201910111530
236705462,"Lenovo ThinkPad T15 i7 1165G7 16 GB 2 TB SSD 15.6"" 2GB MX450 Windows 11 Pro 20W5003TTX033","47.724,44 TL",https://www.pttavm.com/lenovo-thinkpad-t15-i7-1165g7-16-gb-2-tb-ssd-156-2gb-mx450-windows-11-pro-20w5003ttx033-p-236705462,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/236/705/6300b10d82e5b.jpeg?v=201910111530
236705498,"Lenovo ThinkPad T15 i7 1165G7 24 GB 2 TB SSD 15.6"" 2GB MX450 Freedos 20W5003TTX010","43.064,55 TL",https://www.pttavm.com/lenovo-thinkpad-t15-i7-1165g7-24-gb-2-tb-ssd-156-2gb-mx450-freedos-20w5003ttx010-p-236705498,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/236/705/6300b10e4dae3.jpeg?v=201910111530
236705426,"Lenovo ThinkPad T15 i7 1165G7 16 GB 2 TB SSD 15.6"" 2GB MX450 Freedos 20W5003TTX009","42.309,70 TL",https://www.pttavm.com/lenovo-thinkpad-t15-i7-1165g7-16-gb-2-tb-ssd-156-2gb-mx450-freedos-20w5003ttx009-p-236705426,https://img-pttavm.mncdn.com/mnresize/244/244/pimages/592/236/705/6300b10d6703c.jpeg?v=201910111530
